doc_cd,doc_dept_cd,doc_id,doc_vers_no,doc_dscr,contract_contact_nm,contract_contact_voice_ph_no,contract_contact_email_ad,ma_prch_lmt_am,ma_itd_ord_am,ma_do_rfed_am,efbgn_dt,efend_dt,gnrc_po_rpt_1,rpt_dscr,brd_awd_dt,brd_awd_no,cat_dscr,doc_vend_ln_no,vend_cust_cd,lgl_nm,alias_nm,so_doc_cd,so_doc_dept_cd,so_doc_id,today,row_key
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,9,PBS7133260,ATKINS NORTH AMERICA INC,ATKINS,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423PBS7133260
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,7,LOC2921000,LOCKWOOD ANDREWS & NEWNAM INC,N/A,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423LOC2921000
MA,6100,PA170000034,23,2017 LARGE DIAMETER WTR & WASTEWATER PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,9999999.9,9419051.52,8516085.68,2017-03-17T00:00:00.000Z,2023-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0016-12-15T00:00:00.000Z,2,Sole and Single Source,4,JAC8308529,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP,RFQS,6100,CLMP201,2026-05-11T00:00:00.000Z,MA6100PA17000003423JAC8308529
MA,6100,SA190000005,7,ENGINEERING SERVICES FOR ELECTRIC SERVICE DELIVERY,Capital Contracting Office,unknown,unknown,9500000,8246203.13,7236169.17,2018-12-18T00:00:00.000Z,2023-12-17T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-11-01T00:00:00.000Z,8,Sole and Single Source,1,STA7106205,STANLEY CONSULTANTS INC,N/A,RFQS,6100,CLMP247,2026-05-11T00:00:00.000Z,MA6100SA1900000057STA7106205
CT,6100,22110300053,4,ZILKER WATER AND WASTEWATER PIPELINE RENEWAL,Contract and Land Management Department,unknown,unknown,9123963.05,9123963.05,2083250.06,2022-11-29T00:00:00.000Z,,10,Competitive Acquisition,0022-10-27T00:00:00.000Z,11,Construction,1,SMI8307578,M.A. SMITH CONTRACTING CO INC,SMITH CONTRACTING CO INC,IFB,6100,CLMC905,2026-05-11T00:00:00.000Z,CT6100221103000534SMI8307578
CT,6100,21121400227,5,POLYBUTYLENE WATER SERVICES REPLACEMENT PROGRAM,Contract and Land Management Department,unknown,unknown,9105680,9105680,5340074.11,2023-07-05T00:00:00.000Z,,10,Competitive Acquisition,0021-12-09T00:00:00.000Z,25,Construction,1,AUS8321418,AUSTIN UNDERGROUND INC,N/A,IFB,6100,CLMC850,2026-05-11T00:00:00.000Z,CT6100211214002275AUS8321418
CT,6100,23080300599,2,SOUTH TARRYTOWN WATER & WASTEWATER PIPELINE RENEWAL,Contract and Land Management Department,unknown,unknown,9072300,9072300,0,2023-08-10T00:00:00.000Z,,10,Competitive Acquisition,0023-07-20T00:00:00.000Z,51,Construction,1,FAC8317993,FACILITIES REHABILITATION INC,N/A,IFB,6100,CLMC976,2026-05-11T00:00:00.000Z,CT6100230803005992FAC8317993
MA,2200,NA190000175,9,FENCING (ROUGH TERRAIN) ON WQPL AND BCCP,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9025000,5557972.18,5507659.15,2019-09-23T00:00:00.000Z,2024-09-22T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,53,Non-Professional Services,1,V00000926847,"HILL COUNTRY FENCE, INC.",N/A,IFB,2200,GLB1013REBID,2026-05-11T00:00:00.000Z,MA2200NA1900001759V00000926847
MA,2200,NA190000175,9,FENCING (ROUGH TERRAIN) ON WQPL AND BCCP,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9025000,5557972.18,5507659.15,2019-09-23T00:00:00.000Z,2024-09-22T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,53,Non-Professional Services,2,HIL8312630,HILL COUNTRY FENCE INC,N/A,IFB,2200,GLB1013REBID,2026-05-11T00:00:00.000Z,MA2200NA1900001759HIL8312630
MA,5800,NA230000215,1,MEDICARE ADVANTAGE,Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,9000000,0,0,2024-01-01T00:00:00.000Z,2024-12-31T00:00:00.000Z,10,Competitive Acquisition,0023-08-16T00:00:00.000Z,13,Non-Professional Services,1,HEA8304244,HEALTH CARE SERVICE CORPORATION,BLUE CROSS BLUE SHIELD OF TEXAS,RFP,5800,SMW3020,2026-05-11T00:00:00.000Z,MA5800NA2300002151HEA8304244
MA,6100,PA210000001,3,"2020 LOCAL MOBILITY FIELD ENG. FOR PED, BIKE, & TRAIL RL",Capital Contracting Office,unknown,unknown,9000000,8135100.24,6703142.01,2020-10-23T00:00:00.000Z,2025-10-22T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0020-07-29T00:00:00.000Z,81,Sole and Single Source,1,V00000939969,"CIVILITUDE, LLC",N/A,RFQS,6100,CLMP301,2026-05-11T00:00:00.000Z,MA6100PA2100000013V00000939969
MA,6100,PA210000001,3,"2020 LOCAL MOBILITY FIELD ENG. FOR PED, BIKE, & TRAIL RL",Capital Contracting Office,unknown,unknown,9000000,8135100.24,6703142.01,2020-10-23T00:00:00.000Z,2025-10-22T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0020-07-29T00:00:00.000Z,81,Sole and Single Source,4,PAP8302018,PAPE-DAWSON CONSULTING ENGINEERS INC,PAPE-DAWSON ENGINEERS,RFQS,6100,CLMP301,2026-05-11T00:00:00.000Z,MA6100PA2100000013PAP8302018
MA,6100,PA210000001,3,"2020 LOCAL MOBILITY FIELD ENG. FOR PED, BIKE, & TRAIL RL",Capital Contracting Office,unknown,unknown,9000000,8135100.24,6703142.01,2020-10-23T00:00:00.000Z,2025-10-22T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0020-07-29T00:00:00.000Z,81,Sole and Single Source,3,MAR3044500,MWM DESIGNGROUP INC,"MWM DESIGNGROUP OR MARTINEZ, WRIGHT AND MENDEZ INC",RFQS,6100,CLMP301,2026-05-11T00:00:00.000Z,MA6100PA2100000013MAR3044500
MA,6100,PA210000001,3,"2020 LOCAL MOBILITY FIELD ENG. FOR PED, BIKE, & TRAIL RL",Capital Contracting Office,unknown,unknown,9000000,8135100.24,6703142.01,2020-10-23T00:00:00.000Z,2025-10-22T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0020-07-29T00:00:00.000Z,81,Sole and Single Source,5,KLO7118020,"RPS INFRASTRUCTURE, INC.",N/A,RFQS,6100,CLMP301,2026-05-11T00:00:00.000Z,MA6100PA2100000013KLO7118020
MA,6100,PA210000001,3,"2020 LOCAL MOBILITY FIELD ENG. FOR PED, BIKE, & TRAIL RL",Capital Contracting Office,unknown,unknown,9000000,8135100.24,6703142.01,2020-10-23T00:00:00.000Z,2025-10-22T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0020-07-29T00:00:00.000Z,81,Sole and Single Source,2,HDR8318192,HDR ENGINEERING INC,N/A,RFQS,6100,CLMP301,2026-05-11T00:00:00.000Z,MA6100PA2100000013HDR8318192
CT,6100,22052000582,8,STASSNEY LN FROM TERI RD TO BURLESON RD,Contract and Land Management Department,unknown,unknown,8674279.27,8674279.27,7757124.96,2022-08-15T00:00:00.000Z,,10,Competitive Acquisition,0022-05-19T00:00:00.000Z,10,Construction,1,SMI8307578,M.A. SMITH CONTRACTING CO INC,SMITH CONTRACTING CO INC,IFB,6100,CLMC915,2026-05-11T00:00:00.000Z,CT6100220520005828SMI8307578
CT,6100,22030700402,7,DAVIS & HANDCOX WTP POLYMER FEED SYS (2018 FLOOD RES. IMPMT),Contract and Land Management Department,unknown,unknown,8438658,8438658,5750718.26,2022-03-11T00:00:00.000Z,,10,Competitive Acquisition,0022-03-03T00:00:00.000Z,5,Construction,1,MAT8308109,"MATOUS CONSTRUCTION II, LTD","MATOUS CONSTRUCTION, LTD OR MATOUS CONSTRUCTION",IFB,6100,CLMC883,2026-05-11T00:00:00.000Z,CT6100220307004027MAT8308109
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,6,HDR8318192,HDR ENGINEERING INC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418HDR8318192
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,1,DOU7019035,DOUCET & ASSOCIATES INC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418DOU7019035
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,13,V00000934970,RILEY MOUNTAIN ENGINEERING LLC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418V00000934970
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,2,V00000902075,MILLER GRAY LLC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418V00000902075
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,10,MAR3044500,MWM DESIGNGROUP INC,"MWM DESIGNGROUP OR MARTINEZ, WRIGHT AND MENDEZ INC",RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418MAR3044500
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,5,COB7111480,COBB FENDLEY & ASSOC INC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418COB7111480
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,11,VS0000032004,"WALKER PARTNERS, LLC",N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418VS0000032004
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,8,VS0000002369,KENNEDY/JENKS CONSULTANTS INC,KENNEDY/JENKS CONSULTANTS,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418VS0000002369
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,3,WES5125100,WESTON SOLUTIONS INC,"WESTON SOLUTIONS, INC.",RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418WES5125100
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,7,VIC7091950,VICKREY & ASSOC LLC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418VIC7091950
MA,6100,PA200000014,18,2019 SMALL DIAMETER W & WW PIPELINE ENGINEERING RL,Capital Contracting Office,unknown,unknown,8400000,6298940.49,4386045.43,2019-11-14T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0019-09-19T00:00:00.000Z,16,Professional Services,12,VC0000101638,TETRA TECH INC,N/A,RFQS,6100,CLMP263,2026-05-11T00:00:00.000Z,MA6100PA20000001418VC0000101638
CT,6100,22082600851,1,ONION CREEK RECLAIMED WATER MAIN PHASE 1,Contract and Land Management Department,unknown,unknown,8252332,8252332,3583833.7,2023-08-08T00:00:00.000Z,,10,Competitive Acquisition,0022-07-28T00:00:00.000Z,38,Construction,1,AUS8321418,AUSTIN UNDERGROUND INC,N/A,IFB,6100,CLMC876,2026-05-11T00:00:00.000Z,CT6100220826008511AUS8321418
CT,6100,21121400224,4,HYDE PARK WATER AND WASTEWATER PIPELINE RENEWAL,Contract and Land Management Department,unknown,unknown,8149751.5,8149751.5,5226406.98,2022-10-29T00:00:00.000Z,,10,Competitive Acquisition,0021-12-09T00:00:00.000Z,24,Construction,1,SAN8316404,SANTA CLARA CONSTRUCTION LTD,N/A,IFB,6100,CLMC839,2026-05-11T00:00:00.000Z,CT6100211214002244SAN8316404
MA,6100,SA220000022,5,PROFESSIONAL SERVICES FOR ADEP AIRFIELD CONSTRUCTION,Capital Contracting Office,unknown,unknown,8012834.46,8012834.46,3356845.73,2022-09-07T00:00:00.000Z,2026-07-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0022-06-16T00:00:00.000Z,27,Sole and Single Source,1,REY8309587,"RS&H, INC.",RS&H,RFQS,6100,CLMP326,2026-05-11T00:00:00.000Z,MA6100SA2200000225REY8309587
MA,6100,SA180000003,13,STREET DESIGN STAFF AUGMENTATION (SIT-IN CONSULTANT),Capital Contracting Office,unknown,unknown,8000000,7978940.16,7580737.05,2017-11-13T00:00:00.000Z,2024-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0017-08-03T00:00:00.000Z,51,Sole and Single Source,1,VS0000034186,"TOOLE DESIGN GROUP, LLC",N/A,RFQS,6100,CLMP229,2026-05-11T00:00:00.000Z,MA6100SA18000000313VS0000034186
CT,6100,22121300129,2,AUSTIN TO MANOR PHASE 2 - TRAIL,Contract and Land Management Department,unknown,unknown,7732084.5,7732084.5,3122589.73,2023-08-28T00:00:00.000Z,,10,Competitive Acquisition,0022-10-27T00:00:00.000Z,13,Construction,1,MON7153870,MAC INC,N/A,IFB,6100,CLMC909,2026-05-11T00:00:00.000Z,CT6100221213001292MON7153870
MA,6100,SA190000008,5,SOUTH AREA AND NORTHWEST AREA LIFT STATION IMPROVEMENTS,Capital Contracting Office,unknown,unknown,7635402.33,5883815.6,4843706.01,2019-02-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-11-01T00:00:00.000Z,007,Sole and Single Source,2,CAM0933250,CDM SMITH INC,N/A,RFQS,6100,CLMP246,2026-05-11T00:00:00.000Z,MA6100SA1900000085CAM0933250
MA,6100,SA190000008,5,SOUTH AREA AND NORTHWEST AREA LIFT STATION IMPROVEMENTS,Capital Contracting Office,unknown,unknown,7635402.33,5883815.6,4843706.01,2019-02-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-11-01T00:00:00.000Z,007,Sole and Single Source,3,V00000914694,"H.W. LOCHNER, INC.","K FRIESE & ASSOCIATES, LLC",RFQS,6100,CLMP246,2026-05-11T00:00:00.000Z,MA6100SA1900000085V00000914694
MA,6100,SA190000008,5,SOUTH AREA AND NORTHWEST AREA LIFT STATION IMPROVEMENTS,Capital Contracting Office,unknown,unknown,7635402.33,5883815.6,4843706.01,2019-02-08T00:00:00.000Z,2025-12-31T00:00:00.000Z,55,Pers / Prof / Plan Svcs (252),0018-11-01T00:00:00.000Z,007,Sole and Single Source,1,KFR8309453,K FRIESE & ASSOC INC,N/A,RFQS,6100,CLMP246,2026-05-11T00:00:00.000Z,MA6100SA1900000085KFR8309453
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,7,RAY1093500,RAYMOND CHAN & ASSOC INC,N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446RAY1093500
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,9,VS0000008095,"ARDURRA GROUP, INC.","KING ENGINEERING ASSOCIATES, INC.",RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446VS0000008095
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,11,VC0000103053,CHAN & PARTNERS ENGINEERING LLC,N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446VC0000103053
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,14,V00000914694,"H.W. LOCHNER, INC.","K FRIESE & ASSOCIATES, LLC",RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446V00000914694
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,6,PBS7133260,ATKINS NORTH AMERICA INC,ATKINS,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446PBS7133260
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,13,KLO7118020,"RPS INFRASTRUCTURE, INC.",N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446KLO7118020
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,3,JAC8308529,JACOBS ENGINEERING GROUP INC,JACOBS ENGINEERING GROUP,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446JAC8308529
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,2,HAL7038625,HALFF ASSOCIATES INC,HALFF,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446HAL7038625
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,1,ESP7108190,ESPEY CONSULTANTS INC,RPS,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446ESP7108190
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,12,DOU7019035,DOUCET & ASSOCIATES INC,N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446DOU7019035
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,10,DAV1449500,DAVCAR INC,DAVCAR ENGINEERING SERVICES,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446DAV1449500
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,4,KFR8309453,K FRIESE & ASSOC INC,N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446KFR8309453
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,8,CAS7170685,"CAS CONSULTING AND SERVICES, INC.",N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446CAS7170685
MA,6100,PA110000004,46,WATER AND WASTEWATER PIPELINE ENGINEERING ROTATION LIST,Contract and Land Management Department,unknown,unknown,7500000,6873880.86,6690764.03,2010-11-18T00:00:00.000Z,2025-12-31T00:00:00.000Z,10,Competitive Acquisition,0010-11-18T00:00:00.000Z,11,Professional Services,5,BIN7163385,BINKLEY & BARFIELD INC,N/A,RFQS,6100,CLMP042,2026-05-11T00:00:00.000Z,MA6100PA11000000446BIN7163385
MA,5000,NA210000027,11,CITYWIDE CLEANING AND DISINFECTING SERVICES (COVID),Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,7250000,822083.84,505010.4,2021-01-14T00:00:00.000Z,2024-01-13T00:00:00.000Z,10,Competitive Acquisition,0020-12-03T00:00:00.000Z,33,Non-Professional Services,3,VS0000034071,S E PACKAGES INC,TRES MUJERES CONSTRUCTION,IFB,7500,CRR1011,2026-05-11T00:00:00.000Z,MA5000NA21000002711VS0000034071
MA,5000,NA210000027,11,CITYWIDE CLEANING AND DISINFECTING SERVICES (COVID),Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,7250000,822083.84,505010.4,2021-01-14T00:00:00.000Z,2024-01-13T00:00:00.000Z,10,Competitive Acquisition,0020-12-03T00:00:00.000Z,33,Non-Professional Services,4,V00000915343,MAJESTIC SERVICES INC,N/A,IFB,7500,CRR1011,2026-05-11T00:00:00.000Z,MA5000NA21000002711V00000915343
MA,5000,NA210000027,11,CITYWIDE CLEANING AND DISINFECTING SERVICES (COVID),Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,7250000,822083.84,505010.4,2021-01-14T00:00:00.000Z,2024-01-13T00:00:00.000Z,10,Competitive Acquisition,0020-12-03T00:00:00.000Z,33,Non-Professional Services,2,V00000970476,"GERMSWEEP, LLC",N/A,IFB,7500,CRR1011,2026-05-11T00:00:00.000Z,MA5000NA21000002711V00000970476
MA,5000,NA210000027,11,CITYWIDE CLEANING AND DISINFECTING SERVICES (COVID),Central Purchasing Office Receptionist,(512) 974-2500,purchinfo@austintexas.gov,7250000,822083.84,505010.4,2021-01-14T00:00:00.000Z,2024-01-13T00:00:00.000Z,10,Competitive Acquisition,0020-12-03T00:00:00.000Z,33,Non-Professional Services,1,V00000966565,ALEE LLC,ALEE COMMERCIAL CLEANING SOLUTIONS,IFB,7500,CRR1011,2026-05-11T00:00:00.000Z,MA5000NA21000002711V00000966565
MA,6100,PA100000043,49,ENVIRONMENTAL SERVICES ROTATION LIST 2010-2012 FOR P.W.,Contract and Land Management Department,unknown,unknown,7200000,6864582.9,6515552.53,2010-03-11T00:00:00.000Z,2023-12-31T00:00:00.000Z,10,Competitive Acquisition,0011-06-09T00:00:00.000Z,3,Professional Services,4,TRC7162035,TRC ENVIRONMENTAL CORPORATION,TRC,RFQS,6100,CLMP030,2026-05-11T00:00:00.000Z,MA6100PA10000004349TRC7162035
