Rank,Stop Name,Category,Responsible Party,SR Number,Complaint Description,Status,Created Date,Close Date,Age Days,Age Years,Duplicate After Closed,Year
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000041,Request shelter installation at 1609 Lavaca/17th (Midblock),Closed,2025-01-01,2025-01-01,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000084,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-01-03,,464,1.2712328767123289,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000123,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-01-14,,453,1.2410958904109588,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000124,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-01-14,,453,1.2410958904109588,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000133,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2025-01-18,,449,1.2301369863013698,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000112,Transit stop 1609 Lavaca/17th (Midblock) needs shelter for rider protection,Open,2025-02-05,,431,1.180821917808219,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000027,Request shelter installation at 1609 Lavaca/17th (Midblock),Closed,2025-02-10,2025-02-10,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000005,No shelter at 1609 Lavaca/17th (Midblock) transit stop,Closed,2025-02-12,2025-02-12,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000024,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Closed,2025-03-05,2025-03-05,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000138,Transit stop 1609 Lavaca/17th (Midblock) needs shelter for rider protection,Closed,2025-03-10,2025-03-10,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000110,No weather protection at 1609 Lavaca/17th (Midblock) transit stop,Open,2025-03-27,,381,1.0438356164383562,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000030,Request shelter installation at 1609 Lavaca/17th (Midblock),Closed,2025-04-10,2025-04-10,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000130,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2025-05-13,,334,0.915068493150685,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000082,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-06-05,,311,0.852054794520548,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000033,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-06-08,,308,0.8438356164383561,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000035,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2025-06-08,,308,0.8438356164383561,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000049,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Closed,2025-06-14,2025-06-14,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000116,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-06-17,,299,0.8191780821917808,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000042,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-09-28,,196,0.536986301369863,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000099,Transit stop 1609 Lavaca/17th (Midblock) needs shelter for rider protection,Open,2025-10-10,,184,0.5041095890410959,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000036,Request shelter installation at 1609 Lavaca/17th (Midblock),Closed,2025-10-11,2025-10-11,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000090,Transit stop 1609 Lavaca/17th (Midblock) needs shelter for rider protection,Closed,2025-10-22,2025-10-22,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000094,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2025-10-28,,166,0.4547945205479452,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000100,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2025-11-13,,150,0.410958904109589,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000083,No shelter at 1609 Lavaca/17th (Midblock) transit stop,Open,2025-11-21,,142,0.38904109589041097,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000079,Transit stop 1609 Lavaca/17th (Midblock) needs weather shelter,Open,2025-12-18,,115,0.3150684931506849,Yes,2025
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000095,Transit stop 1609 Lavaca/17th (Midblock) needs weather shelter,Closed,2026-01-07,2026-01-07,0,0.0,No,2026
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000107,Transit stop 1609 Lavaca/17th (Midblock) needs shelter for rider protection,Closed,2026-01-14,2026-01-14,0,0.0,No,2026
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000078,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2026-01-30,,72,0.19726027397260273,Yes,2026
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000004,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2026-02-12,,59,0.16164383561643836,Yes,2026
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000006,Bus stop at 1609 Lavaca/17th (Midblock) missing shelter - riders exposed to weather,Open,2026-02-15,,56,0.15342465753424658,Yes,2026
1,1609 Lavaca/17th (Midblock),Missing Shelter,CapMetro,SR23000022,Request shelter installation at 1609 Lavaca/17th (Midblock),Open,2026-03-25,,18,0.049315068493150684,Yes,2026
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000014,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2023-02-01,,1166,3.1945205479452055,No,2023
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000057,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2023-03-06,,1133,3.1041095890410957,No,2023
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000118,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2023-07-31,,986,2.7013698630136984,No,2023
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000060,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2024-04-16,,726,1.989041095890411,No,2024
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000001,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2024-06-28,,653,1.789041095890411,No,2024
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000106,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Closed,2024-09-28,2024-09-28,0,0.0,No,2024
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000081,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2024-11-18,,510,1.3972602739726028,Yes,2024
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000101,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2024-12-20,,478,1.3095890410958904,Yes,2024
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000086,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2025-02-03,,433,1.1863013698630136,Yes,2025
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000018,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2025-11-09,,154,0.42191780821917807,Yes,2025
1,1609 Lavaca/17th (Midblock),Other,TBD,SR23000038,Riders have nowhere to sit at 1609 Lavaca/17th (Midblock),Open,2025-12-02,,131,0.3589041095890411,Yes,2025
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000034,Transit stop 1609 Lavaca/17th (Midblock) needs better lighting,Open,2024-01-20,,813,2.2273972602739724,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000103,Transit stop 1609 Lavaca/17th (Midblock) needs better lighting,Open,2024-03-22,,751,2.0575342465753423,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000070,Safety concerns at 1609 Lavaca/17th (Midblock) bus stop after dark,Open,2024-04-10,,732,2.0054794520547947,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000015,Safety concerns at 1609 Lavaca/17th (Midblock) bus stop after dark,Open,2024-04-14,,728,1.9945205479452055,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000031,Safety concerns at 1609 Lavaca/17th (Midblock) bus stop after dark,Open,2024-05-10,,702,1.9232876712328768,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000020,Transit stop 1609 Lavaca/17th (Midblock) needs better lighting,Open,2024-06-02,,679,1.8602739726027397,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000026,Transit stop 1609 Lavaca/17th (Midblock) needs better lighting,Open,2024-06-03,,678,1.8575342465753424,No,2024
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000088,Safety concerns at 1609 Lavaca/17th (Midblock) bus stop after dark,Open,2025-04-18,,359,0.9835616438356164,No,2025
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000016,Safety concerns at 1609 Lavaca/17th (Midblock) bus stop after dark,Open,2025-06-13,,303,0.8301369863013699,No,2025
1,1609 Lavaca/17th (Midblock),Safety (Lighting),City of Austin,SR23000104,Transit stop 1609 Lavaca/17th (Midblock) needs better lighting,Open,2025-06-19,,297,0.8136986301369863,No,2025
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000092,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Open,2023-10-02,,923,2.5287671232876714,No,2023
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000120,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Open,2024-03-30,,743,2.0356164383561643,No,2024
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000119,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Closed,2024-07-19,2024-07-19,0,0.0,No,2024
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000058,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Closed,2024-07-26,2024-07-26,0,0.0,No,2024
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000013,Feeling unsafe waiting at 1609 Lavaca/17th (Midblock),Open,2025-01-01,,466,1.2767123287671234,Yes,2025
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000077,Feeling unsafe waiting at 1609 Lavaca/17th (Midblock),Open,2025-01-29,,438,1.2,Yes,2025
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000127,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Open,2025-06-19,,297,0.8136986301369863,Yes,2025
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000109,Request safety improvements at 1609 Lavaca/17th (Midblock) stop,Closed,2025-09-25,2025-09-25,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Safety Concerns,City of Austin / CapMetro,SR23000136,Feeling unsafe waiting at 1609 Lavaca/17th (Midblock),Closed,2025-10-03,2025-10-03,0,0.0,No,2025
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000039,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2023-04-09,,1099,3.010958904109589,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000009,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2023-05-07,,1071,2.9342465753424656,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000029,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2023-05-09,,1069,2.9287671232876713,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000129,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2023-07-29,,988,2.706849315068493,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000050,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2023-09-07,,948,2.5972602739726027,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000028,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2023-09-22,,933,2.5561643835616437,No,2023
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000000,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2024-02-25,,777,2.128767123287671,No,2024
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000097,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2024-05-11,,701,1.9205479452054794,No,2024
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000021,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Closed,2024-07-18,2024-07-18,0,0.0,No,2024
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000114,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2025-04-14,,363,0.9945205479452055,Yes,2025
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000048,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2025-07-25,,261,0.7150684931506849,Yes,2025
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000126,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2025-10-17,,177,0.4849315068493151,Yes,2025
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000128,Riders getting wet at 1609 Lavaca/17th (Midblock) during rain,Open,2025-11-14,,149,0.40821917808219177,Yes,2025
1,1609 Lavaca/17th (Midblock),Weather Exposure,CapMetro,SR23000059,Bus stop 1609 Lavaca/17th (Midblock) exposed to extreme heat/sun,Open,2026-03-18,,25,0.0684931506849315,Yes,2026
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000923,Missing seating at 501 Pleasant Valley/5th transit stop,Open,2023-01-03,,1195,3.2739726027397262,No,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000953,Missing seating at 501 Pleasant Valley/5th transit stop,Closed,2023-02-12,2023-02-12,0,0.0,No,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000950,Missing seating at 501 Pleasant Valley/5th transit stop,Closed,2023-03-16,2023-03-16,0,0.0,No,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000979,No benches at 501 Pleasant Valley/5th bus stop,Closed,2023-04-07,2023-04-07,0,0.0,No,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000907,Request bench installation at 501 Pleasant Valley/5th,Open,2023-04-13,,1095,3.0,Yes,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000934,Request bench installation at 501 Pleasant Valley/5th,Open,2023-11-03,,891,2.441095890410959,Yes,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000945,Request bench installation at 501 Pleasant Valley/5th,Open,2023-12-16,,848,2.3232876712328765,Yes,2023
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000965,Request bench installation at 501 Pleasant Valley/5th,Open,2024-04-11,,731,2.0027397260273974,Yes,2024
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000959,No benches at 501 Pleasant Valley/5th bus stop,Open,2024-07-16,,635,1.7397260273972603,Yes,2024
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000906,Missing seating at 501 Pleasant Valley/5th transit stop,Closed,2024-11-09,2024-11-09,0,0.0,No,2024
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000912,Request bench installation at 501 Pleasant Valley/5th,Open,2024-12-09,,489,1.3397260273972602,Yes,2024
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000911,Missing seating at 501 Pleasant Valley/5th transit stop,Closed,2024-12-24,2024-12-24,0,0.0,No,2024
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000920,Request bench installation at 501 Pleasant Valley/5th,Open,2025-02-25,,411,1.126027397260274,Yes,2025
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000961,No benches at 501 Pleasant Valley/5th bus stop,Open,2025-05-20,,327,0.8958904109589041,Yes,2025
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000972,No benches at 501 Pleasant Valley/5th bus stop,Open,2025-08-22,,233,0.6383561643835617,Yes,2025
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000955,Request bench installation at 501 Pleasant Valley/5th,Open,2025-09-11,,213,0.5835616438356165,Yes,2025
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000909,Request bench installation at 501 Pleasant Valley/5th,Open,2025-12-24,,109,0.29863013698630136,Yes,2025
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000910,Request bench installation at 501 Pleasant Valley/5th,Closed,2026-01-23,2026-01-23,0,0.0,No,2026
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000975,No benches at 501 Pleasant Valley/5th bus stop,Open,2026-02-26,,45,0.1232876712328767,Yes,2026
9,501 Pleasant Valley/5th,Missing Benches,CapMetro,SR23000937,Missing seating at 501 Pleasant Valley/5th transit stop,Open,2026-03-07,,36,0.09863013698630137,Yes,2026
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000903,No shelter at 501 Pleasant Valley/5th transit stop,Open,2023-01-19,,1179,3.23013698630137,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000902,Bus stop at 501 Pleasant Valley/5th missing shelter - riders exposed to weather,Open,2023-01-21,,1177,3.2246575342465755,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000951,No weather protection at 501 Pleasant Valley/5th transit stop,Open,2023-02-19,,1148,3.1452054794520548,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000930,Transit stop 501 Pleasant Valley/5th needs shelter for rider protection,Open,2023-03-06,,1133,3.1041095890410957,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000931,No shelter at 501 Pleasant Valley/5th transit stop,Open,2023-03-07,,1132,3.1013698630136988,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000935,Transit stop 501 Pleasant Valley/5th needs shelter for rider protection,Open,2023-03-31,,1108,3.0356164383561643,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000917,Bus stop at 501 Pleasant Valley/5th missing shelter - riders exposed to weather,Open,2023-08-25,,961,2.632876712328767,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000968,No shelter at 501 Pleasant Valley/5th transit stop,Open,2023-09-03,,952,2.6082191780821917,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000949,No weather protection at 501 Pleasant Valley/5th transit stop,Open,2023-09-23,,932,2.5534246575342467,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000984,Transit stop 501 Pleasant Valley/5th needs weather shelter,Open,2023-10-11,,914,2.504109589041096,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000925,Transit stop 501 Pleasant Valley/5th needs shelter for rider protection,Open,2023-10-27,,898,2.4602739726027396,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000956,Bus stop at 501 Pleasant Valley/5th missing shelter - riders exposed to weather,Closed,2023-11-04,2023-11-04,0,0.0,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000900,Bus stop at 501 Pleasant Valley/5th missing shelter - riders exposed to weather,Closed,2023-12-23,2023-12-23,0,0.0,No,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000905,Bus stop at 501 Pleasant Valley/5th missing shelter - riders exposed to weather,Open,2023-12-24,,840,2.3013698630136985,Yes,2023
9,501 Pleasant Valley/5th,Missing Shelter,CapMetro,SR23000933,No weather protection at 501 Pleasant Valley/5th transit stop,Open,2023-12-29,,835,2.287671232876712,Yes,2023
